"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"United Arab Emirates","ARE","Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Lifetime risk of maternal death (1 in: rate varies by country)","SH.MMR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500","1900","2100","2700","2700","2700","3400","3700","4100","4300","4500","4300","5600","5400","5300","5100","6900","6700","6300","6100","6100","","","",
"United Arab Emirates","ARE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","",
"United Arab Emirates","ARE","Community health workers (per 1,000 people)","SH.MED.CMHW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","90","90","96","92","92","92","92","92","92","92","92","92","92","93","94","95","96","98","99","99","99","98","99","98","91","95","95","",
"United Arab Emirates","ARE","Young people (ages 15-24) newly infected with HIV","SH.HIV.INCD.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Adults (ages 15-49) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Children (0-14) living with HIV","SH.HIV.0014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6158329815122","99.6138876852048","99.6347976445508","99.6559646312272","99.6773750061675","99.6990302515039","99.7209169834186","99.7430408853506","99.7654102578395","99.7879943478235","99.810795681157","99.8338057352249","99.8570110781205","99.8804085301789","99.9039888768332","99.9277462664831","99.9516757226023","99.9757576983494","100","100","100","100","100","",
"United Arab Emirates","ARE","Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","","","","","","","","","","","","","","","","","","","16.5","15.5","14.2","13","11.9","10.9","10.2","9.6","9","8.7","8.3","8.1","7.8","7.6","7.3","7","6.6","6.3","6.2","6.1","6.1","6","5.8","5.7","5.6","5.5","5.5","5.4","5.2","5","4.6","4.1","3.6","3.4","3.6","3.9","4.1","4.2","4.1","3.8","3.6","3.3","3","2.8","2.6","",
"United Arab Emirates","ARE","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","","","","","","","","","","","","","","","","","57.3","51.7","46.5","41.8","37.6","34","30.9","28.2","25.8","23.8","22","20.5","19.2","18","16.9","16","15.2","14.6","14","13.5","13.1","12.7","12.5","12.2","11.9","11.7","11.5","11.3","11.1","10.8","10.6","10.4","10.2","10","9.8","9.5","9.3","9","8.7","8.4","8.1","7.7","7.3","6.9","6.5","6.1","5.8","",
"United Arab Emirates","ARE","Women's share of population ages 15+ living with HIV (%)","SH.DYN.AIDS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5172413793103","63.6363636363636","61.3333333333333","60.7142857142857","58.9473684210526","57.5471698113208","55.9322033898305","53.030303030303","51.7006802721088","49.0909090909091","47.3118279569892","45.0236966824644","43.2098765432099","41.4285714285714","39.8753894080997","37.007874015748","32.719836400818","28.9763779527559","26.3224181360202","24.7598719316969","25.0253292806484","25.2173913043478","25.2302025782689","25.1097453906936","24.8735244519393","24.4698205546493","23.949246629659","23.3024691358025","22.5563909774436","21.7008797653959","20.7454289732771","20.2523240371846","19.4132334581773","",
"United Arab Emirates","ARE","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1","1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.7","0.7","",
"United Arab Emirates","ARE","Cause of death, by injury (% of total)","SH.DTH.INJR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8428054209341","","","","","","","","","","25.8496797310964","","","","","21.3335339685728","","","","15.8086878707137","","","","",
"United Arab Emirates","ARE","Number of deaths ages 15-19 years","SH.DTH.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","98","98","97","95","92","92","120","144","161","169","171","165","154","141","126","147","211","285","343","358","326","304","287","272","255","235","210","184","157","137","127","125","",
"United Arab Emirates","ARE","Condom use, population ages 15-24, female (% of females ages 15-24)","SH.CON.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3","2.3","2.3","2.32","2.3","2.3","2.38","2.43","2.48","2.48","2.52","2.6","2.72","2.89","3.04","3.14","3.14","3.08","3.08","2.72","","","",
"United Arab Emirates","ARE","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Women who believe a husband is justified in beating his wife when she argues with him (%)","SG.VAW.ARGU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Women Business and the Law Index Score (scale 1-100)","SG.LAW.INDX","","","","","","","","","","","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","26.875","30","59.375","82.5","82.5","82.5","82.5",
"United Arab Emirates","ARE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86020994186401","3.98417997360229","3.89403009414673","","",
"United Arab Emirates","ARE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Current education expenditure, total (% of total expenditure in public institutions)","SE.XPD.CTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7670669555664","73.8805084228516","79.4639129638672","","",
"United Arab Emirates","ARE","Tertiary education, academic staff (% female)","SE.TER.TCHR.FE.ZS","","","","","","","","","","","","","","","","","","","10.7142896652222","2.63158011436462","","7.78210020065308","","","9","10.5392198562622","10.5618000030518","8.12065029144287","9.28853988647461","9.2050199508667","9.35484027862549","13.6742000579834","14.3253202438354","","","","","","","","","","","","","","","","","30.5009994506836","","28.8286800384521","29.980339050293","31.3299598693848","31.8930797576904","34.3984489440918","36.871208190918","36.0318794250488","","35.7395706176758","37.2278289794922","","","38.3208885192871",
"United Arab Emirates","ARE","Pupil-teacher ratio, tertiary","SE.TER.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","9.26786","13.35526","13.75652","11.1323","12.8566","","19.26667","16.80392","17.46517","19.00696","16.75494","16.01464","13.69516","12.12366","9.61645","","","","","","","","","","","","","","","","","18.57074","","19.12622","18.39752","17.6851","17.46125","17.80907","16.96831","18.41871","","","","","","",
"United Arab Emirates","ARE","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.MS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6899995803833","8.3100004196167","10.0699996948242","10.8000001907349","","10.0100002288818","11.4799995422363","",
"United Arab Emirates","ARE","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.DO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.839999973773956","1.01999998092651","0.899999976158142","","1.02999997138977","1.03999996185303","",
"United Arab Emirates","ARE","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.BA.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7200012207031","45.2099990844727","47.75","","48.6800003051758","51.810001373291","",
"United Arab Emirates","ARE","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","","","","","","","","","41.3697395324707","42.4089889526367","","","46.0144882202148","47.0950508117676","48.356689453125","49.0205307006836","50.9949188232422","51.2180480957031","53.7599983215332","53.7956390380859","54.8161087036133","55.7264099121094","55.7653999328613","55.5469589233398","55.4822311401367","","","","","","","","","","","","","","","","","","","","","67.9391021728516","","","74.4277496337891","72.4464569091797","","","70.0013427734375",
"United Arab Emirates","ARE","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","100","100","","","100",
"United Arab Emirates","ARE","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.537281036377","51.4480781555176","53.7234001159668","53.313419342041","","49.7719802856445","49.2477989196777","","","","","","","","","","100","100","","","100","100","","","100",
